Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,Average Speed m/s
2020.08.26 13:00:53,2020.08.26 13:00:00,2020.08.26 13:00:53,Resolved QFP,38.186292,8.061927,0.4312900515217542
2020.08.26 16:13:27,2020.08.26 16:00:00,2020.08.26 16:13:27,Resolved QFP,38.165951,8.021689,0.471701032376978
2020.08.26 17:07:37,2020.08.26 17:00:00,2020.08.26 17:07:37,Resolved QFP,38.162095,8.008371,0.31983851550301934
2020.08.26 18:12:49,2020.08.26 18:00:00,2020.08.26 18:12:49,Unresolved QFP,38.16579,7.997674,0.2832379949433637
2020.08.26 20:05:28,2020.08.26 20:00:00,2020.08.26 20:05:28,Resolved QFP,38.170034,7.980889,0.222693098802972
2020.08.27 01:04:07,2020.08.27 01:00:00,2020.08.27 01:04:07,Resolved QFP,38.174748,7.945115,0.14812043107145922
2020.08.27 06:07:52,2020.08.27 06:00:00,2020.08.27 06:07:52,Resolved QFP,38.181269,7.921588,0.40657952851569534
2020.08.27 07:12:49,2020.08.27 07:00:00,2020.08.27 07:12:49,Resolved QFP,38.176865,7.907951,0.46543198709900996
2020.08.27 09:08:23,2020.08.27 09:00:00,2020.08.27 09:08:23,Resolved QFP,38.175236,7.878815,0.5717610702691979
2020.08.27 10:02:08,2020.08.27 10:00:00,2020.08.27 10:02:08,Resolved QFP,38.17149,7.862566,0.4575397234980838
2020.08.27 14:01:09,2020.08.27 14:00:00,2020.08.27 14:01:09,Resolved QFP,38.147335,7.808346,0.24246092475712488
2020.08.27 17:15:30,2020.08.27 17:00:00,2020.08.27 17:15:30,Resolved QFP,38.133093,7.78709,0.16596391132786503
2020.08.27 18:04:06,2020.08.27 18:00:00,2020.08.27 18:04:06,Resolved QFP,38.131609,7.782972,0.08067367431931666
2020.08.27 21:17:17,2020.08.27 21:00:00,2020.08.27 21:17:17,Resolved QFP,38.123602,7.78575,0.14586715328885935
2020.08.27 23:00:07,2020.08.27 23:00:00,2020.08.27 23:00:07,Resolved QFP,38.12406,7.777625,0.07433078493550088
2020.08.28 02:02:43,2020.08.28 02:00:00,2020.08.28 02:02:43,Resolved QFP,38.129664,7.772831,0.14820404983915103
2020.08.28 04:00:08,2020.08.28 04:00:00,2020.08.28 04:00:08,Resolved QFP,38.139037,7.774149,0.23907876207018655
2020.08.28 07:14:36,2020.08.28 07:00:00,2020.08.28 07:14:36,Resolved QFP,38.145612,7.749793,0.041240955359423306
2020.08.28 08:09:07,2020.08.28 08:00:00,2020.08.28 08:09:07,Resolved QFP,38.145516,7.748577,0.04866984602089824
2020.08.28 09:08:05,2020.08.28 09:00:00,2020.08.28 09:08:05,Resolved QFP,38.1458,7.750108,0.0612326010372123
2020.08.28 10:00:06,2020.08.28 10:00:00,2020.08.28 10:00:06,Resolved QFP,38.147285,7.749218,0.04292763666212159
2020.08.28 11:00:15,2020.08.28 11:00:00,2020.08.28 11:00:15,Resolved QFP (Uncertain),38.146137,7.750025,0.12798775899498038
2020.08.28 12:00:17,2020.08.28 12:00:00,2020.08.28 12:00:17,Resolved QFP,38.141978,7.750435,0.18085721615893607
2020.08.28 14:01:37,2020.08.28 14:00:00,2020.08.28 14:01:37,Resolved QFP,38.131525,7.744688,0.1129763377265066
2020.08.28 16:15:56,2020.08.28 16:00:00,2020.08.28 16:15:56,Resolved QFP,38.135632,7.737547,0.36221442305710894
2020.08.28 18:23:48,2020.08.28 18:00:00,2020.08.28 18:23:48,Resolved QFP,38.133277,7.71253,0.48185396994770663
2020.08.28 20:02:54,2020.08.28 20:00:00,2020.08.28 20:02:54,Resolved QFP,38.146581,7.690281,0.3442064662999299
2020.08.28 21:06:09,2020.08.28 21:00:00,2020.08.28 21:06:09,Resolved QFP,38.148464,7.67862,0.3887559987571905
2020.08.28 22:10:41,2020.08.28 22:00:00,2020.08.28 22:10:41,Resolved QFP,38.152492,7.665616,0.28391153337553704
2020.08.29 02:03:59,2020.08.29 02:00:00,2020.08.29 02:03:59,Resolved QFP,38.184837,7.649803,0.6987986774739904
2020.08.29 04:03:55,2020.08.29 04:00:00,2020.08.29 04:03:55,Unresolved QFP,38.21845,7.68051,0.4399331888705505
2020.08.29 09:07:53,2020.08.29 09:00:00,2020.08.29 09:07:53,Resolved QFP,38.195526,7.61166,0.4203097117018218
2020.08.29 12:55:45,2020.08.29 12:00:00,2020.08.29 12:55:45,Resolved QFP,38.202806,7.56021,0.49220619043215463
2020.08.29 13:18:20,2020.08.29 13:00:00,2020.08.29 13:18:20,Resolved QFP,38.201675,7.554286,0.42172445097172456
2020.08.29 14:03:51,2020.08.29 14:00:00,2020.08.29 14:03:51,Resolved QFP,38.199049,7.544207,0.4018450182773795
2020.08.29 16:17:09,2020.08.29 16:00:00,2020.08.29 16:17:09,Resolved QFP,38.192864,7.515809,0.3936359925024828
2020.08.29 18:02:52,2020.08.29 18:00:00,2020.08.29 18:02:52,Resolved QFP,38.192235,7.493241,0.27369043729058073
2020.08.29 21:02:56,2020.08.29 21:00:00,2020.08.29 21:02:56,Resolved QFP,38.191168,7.466525,0.21993270057247843
2020.08.29 22:07:44,2020.08.29 22:00:00,2020.08.29 22:07:44,Resolved QFP (Uncertain),38.189392,7.458999,0.1863169755647878
2020.08.30 04:00:08,2020.08.30 04:00:00,2020.08.30 04:00:08,Resolved QFP,38.15407,7.453905,0.33785087703630423
2020.08.30 05:05:28,2020.08.30 05:00:00,2020.08.30 05:05:28,Resolved QFP,38.142391,7.451163,0.29758626751648476
2020.08.30 08:08:56,2020.08.30 08:00:00,2020.08.30 08:08:56,Resolved QFP,38.135779,7.422287,0.1339121699627437
2020.08.30 09:14:50,2020.08.30 09:00:00,2020.08.30 09:14:50,Resolved QFP,38.138448,7.418309,0.34395849461592026
2020.08.30 10:01:32,2020.08.30 10:00:00,2020.08.30 10:01:32,Resolved QFP,38.14151,7.410148,0.3616077071744466
2020.08.30 11:01:05,2020.08.30 11:00:00,2020.08.30 11:01:05,Resolved QFP,38.150603,7.402793,0.2791129411555107
2020.08.30 12:00:52,2020.08.30 12:00:00,2020.08.30 12:00:52,Unresolved QFP,38.154161,7.394466,0.665943501384653
2020.08.30 13:04:41,2020.08.30 13:00:00,2020.08.30 13:04:41,Resolved QFP (Uncertain),38.144809,7.373384,0.453844348170007
2020.08.30 16:03:20,2020.08.30 16:00:00,2020.08.30 16:03:20,Resolved QFP,38.136049,7.330274,0.23190749518288892
2020.08.30 17:10:38,2020.08.30 17:00:00,2020.08.30 17:10:38,Unresolved QFP,38.129733,7.324623,0.7489265547693014
2020.08.30 18:14:14,2020.08.30 18:00:00,2020.08.30 18:14:14,Resolved QFP,38.143487,7.302732,0.31958130152104025
2020.08.30 20:02:17,2020.08.30 20:00:00,2020.08.30 20:02:17,Resolved QFP,38.152132,7.286105,0.2314878751290193
2020.08.30 22:13:51,2020.08.30 22:00:00,2020.08.30 22:13:51,Resolved QFP,38.162593,7.273302,0.1907339715724347
2020.08.30 23:11:49,2020.08.30 23:00:00,2020.08.30 23:11:49,Resolved QFP,38.166368,7.268636,0.16053881048424382
2020.08.31 03:18:50,2020.08.31 03:00:00,2020.08.31 03:18:50,Resolved QFP,38.174028,7.248527,0.14270843208377584
2020.08.31 06:00:09,2020.08.31 06:00:00,2020.08.31 06:00:09,Resolved QFP,38.170211,7.236633,0.19843953839409784
2020.08.31 07:24:12,2020.08.31 07:00:00,2020.08.31 07:24:12,Resolved QFP,38.173993,7.22841,0.2517646187432007
2020.08.31 08:25:13,2020.08.31 08:00:00,2020.08.31 08:25:13,Resolved QFP,38.175657,7.220243,0.0844880653646405
2020.08.31 09:17:38,2020.08.31 09:00:00,2020.08.31 09:17:38,Resolved QFP,38.177917,7.221067,0.29288163269382256
2020.08.31 10:18:33,2020.08.31 10:00:00,2020.08.31 10:18:33,Resolved QFP,38.18399,7.213523,0.22413136736157008
2020.08.31 15:09:11,2020.08.31 15:00:00,2020.08.31 15:09:11,Resolved QFP (Uncertain),38.159185,7.188318,0.06679613812462346
2020.08.31 16:21:11,2020.08.31 16:00:00,2020.08.31 16:21:11,Resolved QFP,38.157153,7.186678,0.15402131976610806
2020.08.31 17:06:00,2020.08.31 17:00:00,2020.08.31 17:06:00,Resolved QFP,38.153549,7.187712,0.15736949664137126
2020.08.31 18:00:07,2020.08.31 18:00:00,2020.08.31 18:00:07,Resolved QFP,38.149033,7.188715,0.22058786843057618
2020.08.31 20:13:26,2020.08.31 20:00:00,2020.08.31 20:13:26,Resolved QFP,38.133122,7.190146,0.33455093776867373
2020.08.31 21:15:23,2020.08.31 21:00:00,2020.08.31 21:15:23,Resolved QFP,38.122349,7.186879,0.3032729061131043
2020.08.31 22:17:31,2020.08.31 22:00:00,2020.08.31 22:17:31,Resolved QFP,38.112776,7.183259,0.2684783486915138
2020.08.31 23:19:31,2020.08.31 23:00:00,2020.08.31 23:19:31,Resolved QFP,38.104893,7.178835,0.07812809055196565
2020.09.01 00:34:58,2020.09.01 00:00:00,2020.09.01 00:34:58,Resolved QFP,38.101754,7.178203,0.196271046684928
2020.09.01 02:13:06,2020.09.01 02:00:00,2020.09.01 02:13:06,Resolved QFP,38.09705,7.187537,0.018283637963867415
2020.09.01 03:12:18,2020.09.01 03:00:00,2020.09.01 03:12:18,Resolved QFP,38.096614,7.187931,0.08500583427595639
2020.09.01 04:21:22,2020.09.01 04:00:00,2020.09.01 04:21:22,Resolved QFP,38.096814,7.184752,0.13159635841916234
2020.09.01 05:00:06,2020.09.01 05:00:00,2020.09.01 05:00:06,Resolved QFP,38.09828,7.182406,0.10628067878103167
2020.09.01 07:00:06,2020.09.01 07:00:00,2020.09.01 07:00:06,Resolved QFP,38.103068,7.177405,0.22633751567083601
2020.09.01 08:19:35,2020.09.01 08:00:00,2020.09.01 08:19:35,Resolved QFP,38.104641,7.187038,0.3465009127683031
2020.09.01 09:12:55,2020.09.01 09:00:00,2020.09.01 09:12:55,Resolved QFP,38.104148,7.197052,0.4317516103926021
2020.09.01 10:00:05,2020.09.01 10:00:00,2020.09.01 10:00:05,Resolved QFP,38.107868,7.207457,0.1812055447117354
2020.09.01 12:06:23,2020.09.01 12:00:00,2020.09.01 12:06:23,Resolved QFP,38.109256,7.219796,0.3515474717546136
2020.09.01 14:00:04,2020.09.01 14:00:00,2020.09.01 14:00:04,Resolved QFP,38.101919,7.240203,0.18401042003523466
2020.09.01 15:05:31,2020.09.01 15:00:00,2020.09.01 15:05:31,Resolved QFP,38.09585,7.242645,0.35635636525171543
2020.09.01 16:00:33,2020.09.01 16:00:00,2020.09.01 16:00:33,Resolved QFP,38.087396,7.249121,0.0677055287274617
2020.09.01 17:02:28,2020.09.01 17:00:00,2020.09.01 17:02:28,Resolved QFP,38.08546,7.247923,0.03764609603049589
2020.09.01 18:04:10,2020.09.01 18:00:00,2020.09.01 18:04:10,Resolved QFP,38.08519,7.246692,0.17446962055343396
2020.09.01 19:21:04,2020.09.01 19:00:00,2020.09.01 19:21:04,Resolved QFP,38.080701,7.252427,0.14852563659352983
2020.09.01 20:00:08,2020.09.01 20:00:00,2020.09.01 20:00:08,Resolved QFP,38.077669,7.253289,0.10535353063215361
2020.09.01 21:06:44,2020.09.01 21:00:00,2020.09.01 21:06:44,Resolved QFP,38.074161,7.254779,0.046833049569354114
2020.09.01 23:20:39,2020.09.01 23:00:00,2020.09.01 23:20:39,Resolved QFP,38.071249,7.253012,0.05950406823182087
2020.09.02 00:07:26,2020.09.02 00:00:00,2020.09.02 00:07:26,Resolved QFP,38.070707,7.251602,0.08342332085853167
2020.09.02 01:04:43,2020.09.02 01:00:00,2020.09.02 01:04:43,Resolved QFP (Uncertain),38.073228,7.250982,0.11673374939408494
2020.09.02 04:02:57,2020.09.02 04:00:00,2020.09.02 04:02:57,Resolved QFP (Uncertain),38.079731,7.260215,0.1442754205667331
2020.09.02 05:00:14,2020.09.02 05:00:00,2020.09.02 05:00:14,Resolved QFP,38.080248,7.264669,0.19085163947698774
2020.09.02 06:00:06,2020.09.02 06:00:00,2020.09.02 06:00:06,Resolved QFP,38.083031,7.27021,0.14661931255699828
2020.09.02 07:07:08,2020.09.02 07:00:00,2020.09.02 07:07:08,Resolved QFP,38.082155,7.27547,0.2110837354123946
2020.09.02 08:14:04,2020.09.02 08:00:00,2020.09.02 08:14:04,Resolved QFP (Uncertain),38.081822,7.283128,0.5672644065370841
2020.09.02 09:03:01,2020.09.02 09:00:00,2020.09.02 09:03:01,Resolved QFP,38.076617,7.297268,0.22945017825931902
2020.09.02 10:07:19,2020.09.02 10:00:00,2020.09.02 10:07:19,Resolved QFP,38.077685,7.305201,0.12459381959914535
2020.09.02 12:17:40,2020.09.02 12:00:00,2020.09.02 12:17:40,Resolved QFP,38.074314,7.313344,0.24282006405305975
2020.09.02 14:06:43,2020.09.02 14:00:00,2020.09.02 14:06:43,Resolved QFP,38.060023,7.311675,0.2563757242000403
2020.09.02 15:09:09,2020.09.02 15:00:00,2020.09.02 15:09:09,Resolved QFP (Uncertain),38.051932,7.308489,0.24962533419309751
2020.09.02 16:03:18,2020.09.02 16:00:00,2020.09.02 16:03:18,Resolved QFP (Uncertain),38.046342,7.303732,0.17077563677389732
2020.09.02 17:24:39,2020.09.02 17:00:00,2020.09.02 17:24:39,Resolved QFP,38.042064,7.297522,0.09982830605300398
2020.09.02 18:00:06,2020.09.02 18:00:00,2020.09.02 18:00:06,Resolved QFP,38.043011,7.295851,0.12521055699088207
2020.09.02 19:14:04,2020.09.02 19:00:00,2020.09.02 19:14:04,Resolved QFP,38.046679,7.299291,0.11808219204073425
2020.09.02 20:06:53,2020.09.02 20:00:00,2020.09.02 20:06:53,Resolved QFP,38.044033,7.301405,0.0824338283169724
2020.09.02 21:22:43,2020.09.02 21:00:00,2020.09.02 21:22:43,Resolved QFP,38.040746,7.30226,0.08402697250772868
2020.09.02 22:23:20,2020.09.02 22:00:00,2020.09.02 22:23:20,Resolved QFP,38.037982,7.302401,0.08672195646717112
2020.09.03 01:19:36,2020.09.03 01:00:00,2020.09.03 01:19:36,Resolved QFP,38.035041,7.310157,0.14853930882724986
2020.09.03 05:15:38,2020.09.03 05:00:00,2020.09.03 05:15:38,Resolved QFP,38.018784,7.320074,0.19991625195848786
2020.09.03 06:24:35,2020.09.03 06:00:00,2020.09.03 06:24:35,Resolved QFP,38.014794,7.313745,0.17708855043621932
2020.09.03 07:00:05,2020.09.03 07:00:00,2020.09.03 07:00:05,Resolved QFP,38.01563,7.310438,0.1316874058169619
2020.09.03 08:12:39,2020.09.03 08:00:00,2020.09.03 08:12:39,Resolved QFP,38.010577,7.311632,0.13045030932265222
2020.09.03 10:06:29,2020.09.03 10:00:00,2020.09.03 10:06:29,Resolved QFP,38.0045,7.306332,0.3152852878600437
2020.09.03 12:02:22,2020.09.03 12:00:00,2020.09.03 12:02:22,Resolved QFP,37.999851,7.287061,0.40616679606726974
2020.09.03 13:14:47,2020.09.03 13:00:00,2020.09.03 13:14:47,Resolved QFP,37.992096,7.273108,0.28176100927065284
2020.09.03 14:00:47,2020.09.03 14:00:00,2020.09.03 14:00:47,Resolved QFP,37.989048,7.266769,0.2888464254818809
2020.09.03 15:22:44,2020.09.03 15:00:00,2020.09.03 15:22:44,Resolved QFP,37.98727,7.25405,0.22702547751914545
2020.09.03 17:08:30,2020.09.03 17:00:00,2020.09.03 17:08:30,Resolved QFP,37.985199,7.241188,0.03668924232047693
2020.09.03 18:17:20,2020.09.03 18:00:00,2020.09.03 18:17:20,Resolved QFP,37.986569,7.241263,0.1895573337341119
2020.09.03 19:29:07,2020.09.03 19:00:00,2020.09.03 19:29:07,Resolved QFP,37.993799,7.242803,0.18316058240725136
2020.09.03 20:08:39,2020.09.03 20:00:00,2020.09.03 20:08:39,Resolved QFP,37.997067,7.24499,0.10845538831096406
2020.09.03 21:17:04,2020.09.03 21:00:00,2020.09.03 21:17:04,Resolved QFP,38.00042,7.247225,0.10543829104688199
2020.09.03 22:19:46,2020.09.03 22:00:00,2020.09.03 22:19:46,Resolved QFP,38.002528,7.250129,0.129710469079899
2020.09.03 23:09:11,2020.09.03 23:00:00,2020.09.03 23:09:11,Resolved QFP,38.002742,7.2536,0.05423754411736962
2020.09.04 00:05:55,2020.09.04 00:00:00,2020.09.04 00:05:55,Resolved QFP,38.001959,7.255075,0.09890257745023136
2020.09.04 05:10:46,2020.09.04 05:00:00,2020.09.04 05:10:46,Resolved QFP,37.988013,7.246494,0.11513653065641391
2020.09.04 06:04:44,2020.09.04 06:00:00,2020.09.04 06:04:44,Resolved QFP,37.988581,7.243171,0.09054048884210401
2020.09.04 07:13:37,2020.09.04 07:00:00,2020.09.04 07:13:37,Resolved QFP,37.989036,7.239818,0.12508294195428465
2020.09.04 08:23:47,2020.09.04 08:00:00,2020.09.04 08:23:47,Resolved QFP,37.992136,7.2362,0.09967089216919994
2020.09.04 09:14:17,2020.09.04 09:00:00,2020.09.04 09:14:17,Resolved QFP,37.994473,7.234782,0.24637440822199047
2020.09.04 10:00:04,2020.09.04 10:00:00,2020.09.04 10:00:04,Resolved QFP,37.996813,7.229126,0.21011219476316323
2020.09.04 11:00:05,2020.09.04 11:00:00,2020.09.04 11:00:05,Resolved QFP,37.997676,7.222339,0.12780069801060848
2020.09.04 12:00:06,2020.09.04 12:00:00,2020.09.04 12:00:06,Resolved QFP,37.999195,7.218464,0.11586125606959469
2020.09.04 13:00:35,2020.09.04 13:00:00,2020.09.04 13:00:35,Resolved QFP,38.002445,7.216484,0.031036274181615954
2020.09.04 14:09:03,2020.09.04 14:00:00,2020.09.04 14:09:03,Resolved QFP,38.003578,7.216705,0.12351735719434527
2020.09.04 15:00:05,2020.09.04 15:00:00,2020.09.04 15:00:05,Resolved QFP,38.005704,7.214024,0.07398411995907034
2020.09.04 16:04:02,2020.09.04 16:00:00,2020.09.04 16:04:02,Resolved QFP,38.004602,7.211705,0.22536804868544455
2020.09.04 17:03:06,2020.09.04 17:00:00,2020.09.04 17:03:06,Resolved QFP,37.998641,7.215794,0.21900454807386308
2020.09.04 18:08:25,2020.09.04 18:00:00,2020.09.04 18:08:25,Resolved QFP,37.990941,7.214746,0.1264706152744631
2020.09.04 19:06:11,2020.09.04 19:00:00,2020.09.04 19:06:11,Resolved QFP,37.99233,7.218459,0.05696092459437987
2020.09.04 20:25:40,2020.09.04 20:00:00,2020.09.04 20:25:40,Resolved QFP,37.989874,7.218326,0.15900561199460594
2020.09.04 21:22:10,2020.09.04 21:00:00,2020.09.04 21:22:10,Resolved QFP,37.98619,7.215129,0.15133617892320206
2020.09.04 22:00:22,2020.09.04 22:00:00,2020.09.04 22:00:22,Resolved QFP,37.984801,7.212316,0.1948646955269853
2020.09.04 23:05:14,2020.09.04 23:00:00,2020.09.04 23:05:14,Resolved QFP,37.982015,7.206048,0.1686692370726902
2020.09.05 00:06:13,2020.09.05 00:00:00,2020.09.05 00:06:13,Resolved QFP (Uncertain),37.981612,7.200482,0.22559631001496613
2020.09.05 02:00:08,2020.09.05 02:00:00,2020.09.05 02:00:08,Resolved QFP,37.984419,7.186824,0.29061584476371055
2020.09.05 04:03:31,2020.09.05 04:00:00,2020.09.05 04:03:31,Resolved QFP,37.991694,7.168778,0.11155340528443991
2020.09.05 05:13:40,2020.09.05 05:00:00,2020.09.05 05:13:40,Resolved QFP,37.994416,7.165517,0.11798978250453158
2020.09.05 06:26:25,2020.09.05 06:00:00,2020.09.05 06:26:25,Resolved QFP,37.994042,7.160875,0.04955443304314197
2020.09.05 07:09:16,2020.09.05 07:00:00,2020.09.05 07:09:16,Resolved QFP,37.992993,7.160396,0.08163285211815224
2020.09.05 08:20:08,2020.09.05 08:00:00,2020.09.05 08:20:08,Resolved QFP,37.994356,7.163224,0.1987675737500748
2020.09.05 09:21:03,2020.09.05 09:00:00,2020.09.05 09:21:03,Resolved QFP,37.996129,7.16955,0.1277278719656618
2020.09.05 10:04:46,2020.09.05 10:00:00,2020.09.05 10:04:46,Resolved QFP,37.99916,7.169435,0.22483296773273254
2020.09.05 11:00:17,2020.09.05 11:00:00,2020.09.05 11:00:17,Resolved QFP,38.000843,7.175995,0.13363437737539718
2020.09.05 13:16:40,2020.09.05 13:00:00,2020.09.05 13:16:40,Unresolved QFP,38.003349,7.185561,0.0343732320925456
2020.09.05 15:00:45,2020.09.05 15:00:00,2020.09.05 15:00:45,Resolved QFP,38.00279,7.18742,0.27904460508654516
2020.09.05 16:06:36,2020.09.05 16:00:00,2020.09.05 16:06:36,Succeeded,37.998582,7.17838,0.21923652941189767
2020.09.05 17:22:27,2020.09.05 17:00:00,2020.09.05 17:22:27,Unresolved QFP,37.998397,7.16936,0.1080978373193124
2020.09.05 18:31:18,2020.09.05 18:00:00,2020.09.05 18:31:18,Resolved QFP,37.997486,7.165426,0.0657922891089002
2020.09.05 19:00:09,2020.09.05 19:00:00,2020.09.05 19:00:09,Resolved QFP,37.998134,7.166227,0.024570536498248106
2020.09.05 21:14:25,2020.09.05 21:00:00,2020.09.05 21:14:25,Resolved QFP (Uncertain),37.997317,7.16782,0.03978495367801594
2020.09.05 23:09:55,2020.09.05 23:00:00,2020.09.05 23:09:55,Resolved QFP,37.995062,7.166751,0.048861988071762924
2020.09.06 00:02:29,2020.09.06 00:00:00,2020.09.06 00:02:29,Resolved QFP,37.994963,7.165361,0.025309131919867767
2020.09.06 01:11:09,2020.09.06 01:00:00,2020.09.06 01:11:09,Resolved QFP,37.994055,7.165103,0.11295369571680407
2020.09.06 05:13:52,2020.09.06 05:00:00,2020.09.06 05:13:52,Resolved QFP,37.981533,7.157052,0.13826967778168214
2020.09.06 06:12:13,2020.09.06 06:00:00,2020.09.06 06:12:13,Resolved QFP,37.982497,7.152782,0.1743452486458565
2020.09.06 07:04:15,2020.09.06 07:00:00,2020.09.06 07:04:15,Resolved QFP,37.981421,7.147979,0.05578640512686594
2020.09.06 08:13:46,2020.09.06 08:00:00,2020.09.06 08:13:46,Resolved QFP,37.980347,7.146169,0.1272760623246931
2020.09.06 09:05:33,2020.09.06 09:00:00,2020.09.06 09:05:33,Resolved QFP,37.98042,7.149744,0.24030032184371244
2020.09.06 10:09:13,2020.09.06 10:00:00,2020.09.06 10:09:13,Resolved QFP,37.978683,7.141627,0.34553902710793266
2020.09.06 11:08:08,2020.09.06 11:00:00,2020.09.06 11:08:08,Resolved QFP,37.976998,7.130711,0.2757738858495362
2020.09.06 12:07:20,2020.09.06 12:00:00,2020.09.06 12:07:20,Resolved QFP,37.975973,7.121913,0.24143124688001505
2020.09.06 13:10:07,2020.09.06 13:00:00,2020.09.06 13:10:07,Resolved QFP,37.971761,7.114847,0.2636344218130325
2020.09.06 14:03:53,2020.09.06 14:00:00,2020.09.06 14:03:53,Unresolved QFP,37.968463,7.107898,0.2279206037956979
2020.09.06 15:14:09,2020.09.06 15:00:00,2020.09.06 15:14:09,Resolved QFP,37.963995,7.100443,0.21560311306378213
2020.09.06 16:14:10,2020.09.06 16:00:00,2020.09.06 16:14:10,Resolved QFP,37.96169,7.093811,0.22849643117118879
2020.09.06 17:11:23,2020.09.06 17:00:00,2020.09.06 17:11:23,Resolved QFP,37.960946,7.086757,0.158335856982124
2020.09.06 18:10:04,2020.09.06 18:00:00,2020.09.06 18:10:04,Resolved QFP,37.963861,7.082642,0.0880606021651934
2020.09.06 22:07:01,2020.09.06 22:00:00,2020.09.06 22:07:01,Resolved QFP,37.97496,7.084928,0.09739567827709439
2020.09.07 00:14:28,2020.09.07 00:00:00,2020.09.07 00:14:28,Resolved QFP,37.975743,7.091617,0.10529184439495881
2020.09.07 01:00:14,2020.09.07 01:00:00,2020.09.07 01:00:14,Resolved QFP,37.973509,7.092979,0.08764270102314964
2020.09.07 06:13:27,2020.09.07 06:00:00,2020.09.07 06:13:27,Resolved QFP,37.95863,7.093927,0.20113691349936513
2020.09.07 07:19:02,2020.09.07 07:00:00,2020.09.07 07:19:02,Resolved QFP,37.957438,7.08687,0.1780480420935971
2020.09.07 08:16:55,2020.09.07 08:00:00,2020.09.07 08:16:55,Resolved QFP,37.960582,7.082244,0.13327487786164305
2020.09.07 09:01:14,2020.09.07 09:00:00,2020.09.07 09:01:14,Resolved QFP,37.963761,7.081816,0.44824129461784595
2020.09.07 13:00:15,2020.09.07 13:00:00,2020.09.07 13:00:15,Resolved QFP,37.958783,7.023903,0.634828462793095
2020.09.07 17:04:54,2020.09.07 17:00:00,2020.09.07 17:04:54,Resolved QFP,37.929326,6.944948,0.32121627015118936
2020.09.07 18:22:14,2020.09.07 18:00:00,2020.09.07 18:22:14,Resolved QFP,37.928022,6.931534,0.3160098551636017
2020.09.07 21:14:12,2020.09.07 21:00:00,2020.09.07 21:14:12,Unresolved QFP,37.933188,6.902506,0.3066050546529407
2020.09.08 03:17:38,2020.09.08 03:00:00,2020.09.08 03:17:38,Resolved QFP,37.930218,6.842123,0.3375932814190973
2020.09.08 05:16:16,2020.09.08 05:00:00,2020.09.08 05:16:16,Unresolved QFP,37.92887,6.820436,0.3275225798829902
2020.09.08 06:04:19,2020.09.08 06:00:00,2020.09.08 06:04:19,Resolved QFP,37.928011,6.811941,0.26102964959488817
2020.09.08 07:03:17,2020.09.08 07:00:00,2020.09.08 07:03:17,Resolved QFP,37.928526,6.803606,0.0817397705084024
2020.09.08 08:22:40,2020.09.08 08:00:00,2020.09.08 08:22:40,Resolved QFP,37.929202,6.800151,0.16194903755584694
2020.09.08 09:00:05,2020.09.08 09:00:00,2020.09.08 09:00:05,Resolved QFP,37.931325,6.79764,0.29250837852399075
2020.09.08 10:09:05,2020.09.08 10:00:00,2020.09.08 10:09:05,Resolved QFP,37.933198,6.786851,0.2736989937705782
2020.09.08 12:02:13,2020.09.08 12:00:00,2020.09.08 12:02:13,Resolved QFP,37.938233,6.770823,0.2041775581620857
2020.09.08 13:20:51,2020.09.08 13:00:00,2020.09.08 13:20:51,Resolved QFP,37.940823,6.762506,0.23700896522222512
2020.09.08 14:02:18,2020.09.08 14:00:00,2020.09.08 14:02:18,Resolved QFP,37.943222,6.757746,0.19164199971725335
2020.09.08 16:16:25,2020.09.08 16:00:00,2020.09.08 16:16:25,Resolved QFP,37.946269,6.744138,0.14236220360484794
2020.09.08 17:16:27,2020.09.08 17:00:00,2020.09.08 17:16:27,Resolved QFP,37.943519,6.740404,0.2161935583654697
2020.09.08 18:18:42,2020.09.08 18:00:00,2020.09.08 18:18:42,Resolved QFP,37.939571,6.734261,0.15395624940958058
2020.09.08 19:02:24,2020.09.08 19:00:00,2020.09.08 19:02:24,Unresolved QFP,37.93611,6.735424,0.10007168570105307
2020.09.09 00:21:29,2020.09.09 00:00:00,2020.09.09 00:21:29,Resolved QFP,37.928987,6.719631,0.21883306895175195
2020.09.09 02:19:21,2020.09.09 02:00:00,2020.09.09 02:19:21,Resolved QFP,37.92487,6.706256,0.21201634700303698
2020.09.09 03:01:48,2020.09.09 03:00:00,2020.09.09 03:01:48,Resolved QFP,37.924731,6.701375,0.20430393619077483
2020.09.09 04:16:51,2020.09.09 04:00:00,2020.09.09 04:16:51,Resolved QFP,37.927465,6.693518,0.2575322585267832
2020.09.09 05:00:06,2020.09.09 05:00:00,2020.09.09 05:00:06,Resolved QFP,37.928493,6.687563,0.0587906055347849
2020.09.09 06:02:25,2020.09.09 06:00:00,2020.09.09 06:02:25,Resolved QFP,37.930455,6.687242,0.1266484746230943
2020.09.09 07:22:24,2020.09.09 07:00:00,2020.09.09 07:22:24,Resolved QFP,37.93322,6.682492,0.057530489870610595
2020.09.09 08:00:47,2020.09.09 08:00:00,2020.09.09 08:00:47,Resolved QFP,37.934102,6.681681,0.11299972646059254
2020.09.09 09:17:00,2020.09.09 09:00:00,2020.09.09 09:17:00,Resolved QFP,37.938173,6.679386,0.1038077670214426
